ApplNo,ApplType,SponsorApplicant,MostRecentLabelAvailableFlag,CurrentPatentFlag,ActionType,Chemical_Type,Ther_Potential,Orphan_Code
72972,A    ,ANI PHARMS INC                                    ,FALSE,FALSE,AP,,,
72973,A    ,ANI PHARMS INC                                    ,FALSE,FALSE,AP,,,
72974,A    ,TEVA PARENTERAL                                   ,FALSE,FALSE,AP,,,
72981,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
72982,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
72985,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
72986,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
72987,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
72991,A    ,PUREPAC PHARM                                     ,FALSE,FALSE,AP,,,
72992,A    ,PUREPAC PHARM                                     ,FALSE,FALSE,AP,,,
72993,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
72995,A    ,ROXANE                                            ,FALSE,FALSE,AP,,,
72996,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
72997,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
72999,A    ,TEVA PARENTERAL                                   ,FALSE,FALSE,AP,,,
73000,A    ,TEVA PARENTERAL                                   ,FALSE,FALSE,AP,,,
73005,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73006,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73007,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73008,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73009,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73010,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73013,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73019,A    ,MCNEIL                                            ,FALSE,FALSE,AP,,,
73025,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
73026,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
73030,A    ,FOUGERA                                           ,FALSE,FALSE,AP,,,
73034,A    ,G AND W LABS INC                                  ,FALSE,FALSE,AP,,,
73037,A    ,PHARM ASSOC                                       ,FALSE,FALSE,AP,,,
73038,A,MYLAN,FALSE,FALSE,AP,,,
73039,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
73043,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73044,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73045,A    ,GENPHARM                                          ,FALSE,FALSE,AP,,,
73054,A    ,PUREPAC PHARM                                     ,FALSE,FALSE,AP,,,
73055,A    ,PUREPAC PHARM                                     ,FALSE,FALSE,AP,,,
73058,A    ,TEVA PHARMS                                       ,FALSE,FALSE,AP,,,
73062,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73079,A    ,ROXANE                                            ,FALSE,FALSE,AP,,,
73080,A    ,ROXANE                                            ,FALSE,FALSE,AP,,,
73085,A    ,G AND W LABS INC                                  ,FALSE,FALSE,AP,,,
73092,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73093,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73095,A    ,TEVA PHARMS                                       ,FALSE,FALSE,AP,,,
73098,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
73099,A    ,PHARMACHEMIE                                      ,FALSE,FALSE,AP,,,
73101,A    ,PHARMACHEMIE                                      ,FALSE,FALSE,AP,,,
73106,A    ,ABLE                                              ,FALSE,FALSE,AP,,,
73107,A    ,ABLE                                              ,FALSE,FALSE,AP,,,
73108,A    ,ABLE                                              ,FALSE,FALSE,AP,,,
73115,A    ,TEVA PHARMS                                       ,FALSE,FALSE,AP,,,
73117,A    ,HOSPIRA                                           ,FALSE,FALSE,AP,,,
73118,A    ,HOSPIRA                                           ,FALSE,FALSE,AP,,,
73120,A    ,UCB INC                                           ,FALSE,FALSE,AP,,,
73121,A    ,UCB INC                                           ,FALSE,FALSE,AP,,,
73122,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73135,A    ,TEVA PHARMS USA                                   ,FALSE,FALSE,AP,,,
73137,A    ,SUN PHARM INDS                                    ,FALSE,FALSE,AP,,,
73141,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73143,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73144,A    ,MYLAN PHARMS INC                                  ,FALSE,FALSE,AP,,,
73160,A    ,PACO                                              ,FALSE,FALSE,AP,,,
73165,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73168,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
73178,A    ,ANI PHARMS INC                                    ,FALSE,FALSE,AP,,,
73187,A    ,ALPHARMA US PHARMS                                ,FALSE,FALSE,AP,,,
73191,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
73192,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73193,A    ,TARO                                              ,FALSE,FALSE,AP,,,
73199,A    ,HOSPIRA                                           ,FALSE,FALSE,AP,,,
73209,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
73210,A    ,TARO                                              ,FALSE,FALSE,AP,,,
73229,A    ,CATALENT                                          ,FALSE,FALSE,AP,,,
73243,A    ,PERRIGO                                           ,FALSE,FALSE,AP,,,
73249,A    ,TEVA PHARMS                                       ,FALSE,FALSE,AP,,,
73250,A    ,VALIDUS PHARMS                                    ,FALSE,FALSE,AP,,,
73254,A    ,CONTRACT PHARMACAL                                ,FALSE,FALSE,AP,,,
73261,A,RADIUS PHARMS,FALSE,FALSE,AP,,,
73262,A    ,HERITAGE PHARMS INC                               ,FALSE,FALSE,AP,,,
73263,A    ,UPSHER SMITH                                      ,FALSE,FALSE,AP,,,
73272,A    ,IVAX SUB TEVA PHARMS                              ,FALSE,FALSE,AP,,,
73281,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
73282,A    ,ANI PHARMS INC                                    ,FALSE,FALSE,AP,,,
73283,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73288,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
73289,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
73290,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73303,A    ,TEVA PHARMS USA                                   ,FALSE,FALSE,AP,,,
73306,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73307,A    ,COPLEY PHARM                                      ,FALSE,FALSE,AP,,,
73308,A    ,ACTAVIS ELIZABETH                                 ,FALSE,FALSE,AP,,,
73310,A    ,SUN PHARM INDS                                    ,FALSE,FALSE,AP,,,
73311,A    ,SUN PHARM INDS                                    ,FALSE,FALSE,AP,,,
73314,A    ,G AND W LABS                                      ,FALSE,FALSE,AP,,,
73315,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73316,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73317,A    ,APOTHECON                                         ,FALSE,FALSE,AP,,,
73318,A    ,APOTHECON                                         ,FALSE,FALSE,AP,,,
73334,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73340,A    ,MURO                                              ,FALSE,FALSE,AP,,,
73343,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73344,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73345,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73352,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73353,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73357,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
73364,A    ,SILARX                                            ,FALSE,FALSE,AP,,,
73373,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73374,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73375,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73376,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73381,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73382,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73383,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73392,A    ,IVAX SUB TEVA PHARMS                              ,FALSE,FALSE,AP,,,
73393,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
73396,A    ,BANNER PHARMACAPS                                 ,FALSE,FALSE,AP,,,
73398,A    ,SAVAGE LABS                                       ,FALSE,FALSE,AP,,,
73399,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73403,A    ,APOTHECON                                         ,FALSE,FALSE,AP,,,
73416,A    ,BECTON DICKINSON                                  ,FALSE,FALSE,AP,,,
73419,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73421,A    ,CHASE LABS NJ                                     ,FALSE,FALSE,AP,,,
73428,A    ,VINTAGE PHARMS                                    ,FALSE,FALSE,AP,,,
73433,A    ,VINTAGE PHARMS                                    ,FALSE,FALSE,AP,,,
73440,A    ,ALTANA                                            ,FALSE,FALSE,AP,,,
73443,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73444,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73445,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73447,A    ,ARMOUR PHARM                                      ,FALSE,FALSE,AP,,,
73449,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73457,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
73458,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
73459,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
73462,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
73465,A    ,TEVA PARENTERAL                                   ,FALSE,FALSE,AP,,,
73466,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
73467,A    ,ANI PHARMS INC                                    ,FALSE,FALSE,AP,,,
73475,A    ,SUN PHARM INDS                                    ,FALSE,FALSE,AP,,,
73476,A    ,SUN PHARM INDS                                    ,FALSE,FALSE,AP,,,
73478,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73479,A    ,HOSPIRA                                           ,FALSE,FALSE,AP,,,
73481,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73484,A    ,BIONPHARMA INC                                    ,FALSE,FALSE,AP,,,
73485,A    ,MARSAM PHARMS LLC                                 ,FALSE,FALSE,AP,,,
73488,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73494,A    ,CYCLE PHARMS LTD                                  ,FALSE,FALSE,AP,,,
73495,A    ,COPLEY PHARM                                      ,FALSE,FALSE,AP,,,
73497,A    ,TEVA PHARMS                                       ,FALSE,FALSE,AP,,,
73504,A    ,TEVA PHARMS                                       ,FALSE,FALSE,AP,,,
73507,A    ,ACTAVIS MID ATLANTIC                              ,FALSE,FALSE,AP,,,
73508,A    ,ACTAVIS MID ATLANTIC                              ,FALSE,FALSE,AP,,,
73509,A    ,HOSPIRA                                           ,FALSE,FALSE,AP,,,
73510,A    ,HOSPIRA                                           ,FALSE,FALSE,AP,,,
73515,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73516,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73517,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73519,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73520,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73521,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73523,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73524,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73527,A    ,ACTAVIS ELIZABETH                                 ,FALSE,FALSE,AP,,,
73528,A    ,ABLE                                              ,FALSE,FALSE,AP,,,
73529,A    ,WATSON LABS                                       ,FALSE,FALSE,AP,,,
73531,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73532,A    ,TEVA                                              ,FALSE,FALSE,AP,,,
73533,A    ,ACTAVIS MID ATLANTIC                              ,FALSE,FALSE,AP,,,
73535,A    ,MUTUAL PHARM                                      ,FALSE,FALSE,AP,,,
73536,A    ,SUN PHARM INDS                                    ,FALSE,FALSE,AP,,,
